review_id,user_id,business_id,stars,date,text,useful,funny,cool
VyOKSOtxe39K2CrwPRXHXg,L6HGM8pmm2xCC8RTFqv0og,TFDT0ueZ3b3uyyMzhJFHTA,5,12/13/16,"Awesome authentic food and well priced Can be quite busy over the weekends Service can be slow, but the food more than makes up for it",0,0,0
wN60MSvRif3ArcUX7wDkvw,TCf3Qt9yyaU6kYERVTcBWw,TFDT0ueZ3b3uyyMzhJFHTA,5,4/18/11,"I love this place. The dosas are really good and portions are big. The place is very clean and service is the best I've had at an Indian restaurant. The waiters treat you like your at their home. Whenever I'm in town, I go here.",2,0,1
K4yL9JmtDUDGQpiqdyihLA,iTTq-wybXD0Ik_0g7E4sqQ,TFDT0ueZ3b3uyyMzhJFHTA,5,9/14/15,"It's been a while since i have been to sarvana bhavan and boy had i been missing out. I have been going to another very famous South Indian restaurant which has forgotten how to serve their guests lately and the staff seems to be very arrogant lately.  Sarvana wasn't too busy at the moment of our visit on Sunday night at 9 and the food was delivered quickly. The dosas were delicious and crispy and sambhar was hot and just as i hoped. Staff has always been extremely polite at this place and i really enjoyed going back to a place that gets it right.  Everybody in our group agreed that my favorite dish, paneer dosa, was the best they have ever tried.  Will be going back there soon and telling all my friends about it too.",0,0,0
bMJUUbfsRDLKdXWw-rSF2Q,1NT8m7QfuocAGaSqwR905A,TFDT0ueZ3b3uyyMzhJFHTA,5,5/9/10,"Overall:  Worth the trek to Mississauga.  Great value, great taste, great people.   Room: Not fancy, spacious, clean  Service: Friendly, even avuncular (more materteral), everyone's an auntie, and frankly a bit concerned that i wanted a second coffee   Menu: Thorough south indian menu, tough to decipher without guidance from someone who knows the cuisine  Presentation: Traditional south indian restaurant, paper dosas are intimidatingly big but that's why you get them   Taste:  Delivers on south indian vegetarian goodness.    Value: There's a reason this place is packed with Indians.  Tastes good and cheap!",2,1,0
b3IVizd6WsfctbMJpRbmEA,_a3wsODfjspKwa5hSPGxqQ,TFDT0ueZ3b3uyyMzhJFHTA,5,12/7/14,"Love the food.. We order thali last time, my god there was so much to eat.. Every bit of dish tastes heavenly..",0,0,0
kP-zN7EuHdvuseLA8eySxA,Hkh7WyEuyUO4IXUz8TIygQ,TFDT0ueZ3b3uyyMzhJFHTA,5,5/24/14,Just had a great meal at the newly renovated restaurant. Dark wood and comfortable banquets. The food was excellent as always. Idli were fluffy and the vada were nice and crispy. The cauliflower gravy that comes with paratha was delicious and the service was prompt and pleasant. The best South Indian in the GTA!,0,0,0
Tw4pg5YmhcFCLFJxR7MPlg,HfkbAm7Z51q7LSOA-mUQuA,TFDT0ueZ3b3uyyMzhJFHTA,5,5/24/14,"Delicious inexpensive South Indian food. I had the cauliflower dosa, not often available. Accompanied by sambar and 3 chutneys it was delectably filling for only $8. The new renovation has made dining in very pleasant. If you're a fan of South Indian, don't miss it.",0,0,0
06cpVHnUQP6Ewusn88TlmQ,t1GC374dOfL9FzuxBqYrzA,TFDT0ueZ3b3uyyMzhJFHTA,5,5/21/17,"Consistent good quality, flavors and fast service. My favorite South Indian food option in GTA.",0,0,0
xN20-TC9cunuQyzXlXraMw,ipGQ9MZC_7fFDeJmv35J1Q,TFDT0ueZ3b3uyyMzhJFHTA,5,5/27/13,"Great place if you want to taste real South Indian food. Great customer service. The food was tasty, specially their Special Meal with different curries and rice. So far I have had very experience with this place after several visits.",0,0,0
ksAP7oFm2Eemm2WMyiXuWA,hj-o90h78ZHmxQ_VHC3M_Q,ShnXvNkJKsDIQaGJeM0L6w,5,12/24/13,It's inside the mall and the food is awesome! Probably the best authentic Chinese dinner you can have on Christmas Eve in North Carolina. Just don't peek in the kitchen. You're all good.,1,2,0
76dFFvKoMDtfqAsu8O9V7A,_NYfQjo7y9VPgUsJh3ch5Q,ShnXvNkJKsDIQaGJeM0L6w,5,5/13/15,A diamond in the rough... I get off the highway just to grab lunch from here. Remind me of the authentic Chinese take outs in NYC,0,0,0
vquJIlx8HUQ6h1pcOj_o0g,Kt0qNAi1_54Hcm2K8cumPw,2UmvDC88Wj3eKOBLFTh86w,5,6/23/14,"If you need to buy a car, call Edit Omar!  There are so many sales people out there that don't listen to what you want. And I'm in sales! Edit took the time to go through all the features, specs and pricing. She even clued into the fact that it was me buying the car and handed me the keys for the test drive. (so many car salesmen just talk to the husband...hello, the car is for me..)  She even stayed late so I could pick up my car the day it was ready. ** note - the next guy up the food chain will try and sell you the Audi Care Package. Worth getting, but as I said before  he was again speaking to the wrong purchaser, so I opted to buy it from Edit the next day.  ;)",1,1,0
MNJ8yC21RKzq0yivKUS0qQ,_NtrkE3zJKz1igeESz3zww,2UmvDC88Wj3eKOBLFTh86w,5,9/26/16,"Just bought a new A4 from Keif Grey. What a great atmosphere at the dealership, no pressure from Keif or Alexandra in finance and everyone else was very friendly also. Buying a car can be very intimidating and they took all that away.  Robin the sales manager also helped make my decision easy.  Would recommend them to anyone looking for a new or used Audi.   Thank you.",0,0,0
PDZ2QE6IYoPhIZm7xhkp5g,0YSRhsxw1ca0EKJBpi90Uw,2UmvDC88Wj3eKOBLFTh86w,5,1/18/17,"The most professional, organized, and attentive Audi dealership I have stepped foot in. Great showroom and awesome downtown location. Great for test drives. Low pressure customer oriented approach",0,0,0
ewvgdvrcbeL3Fa8WsGmyZw,QZfvw22meFuHl3XWLzs7HA,e-hztV3mlfn5z8VmRFBNlw,5,3/15/17,The food truck is a welcoming asset for a guest from out of town. The food truck is named fire*and*foraged and is amazing. The beer is also amazing. In my book this nanobrewery/food truck combo is definitely a double dividend!! The dark beers on nitro rock on the flavor profile!!,0,0,0
MJHDrzDFonNY-uo4llrK5Q,O32l10i4aSEQNyS2mG5v_w,e-hztV3mlfn5z8VmRFBNlw,5,10/4/16,Just went here for lunch and it was really wonderful. We had the burger from Fire and Forage and the B.L.A.T.. Both REALLY good. Great atmosphere too,0,0,0
grSyB_07nUfjPWY4MiLDhg,WSITOjqgSolW3HFdQaxqKA,e-hztV3mlfn5z8VmRFBNlw,5,6/16/17,First time in Phoenix and went to Shop Beer Co on recommendation.  Great outdoor space. Cooled by misters and comfortable even when outside temps are 100+.  Great craft beer that is all brewed in house.  Great food truck out back that rotates.  Come by and check out if in Phoenix area.,0,0,0
wDUu3Muo9sQx83DJ3VunuA,sOudRDE_R3VYni0rEYFkSA,e-hztV3mlfn5z8VmRFBNlw,5,3/6/17,"The Shop has pretty good beer and I like the fact that they have a few guest brews too.  The outdoor area is great and having a food truck on hand is always a nice touch in case you imbibe a little too much.    If you're looking for a day drinking spot, look no further.  This place is ideal.",1,0,1
mz7JG9yfkyP4uE577Dnkug,H9bbrN-ZCCkLIYJo7-D1gw,e-hztV3mlfn5z8VmRFBNlw,5,12/1/16,Great selections of beer. You can get a crowler there and the food is mighty fine. I'll be back.,0,0,0
QbgT1Fr1pM0UsU7xQO41AA,NlMGxLkQOYsJ2u7lCA9dvw,e-hztV3mlfn5z8VmRFBNlw,5,7/19/17,"First timer.  My wife heard about this place at the dentist in east Mesa this morning.  It's tucked away in Tempe off Rio Salado.  Great selection of craft beers, my first brew was The Nines.  Great Red Ale, very smooth even though it's IBU was 90.  My wife had the Coffee Brown Nitro which was awesome.  What a find after a root canal!",0,0,0
gUxdeFC19U4NmbwRQzdurg,rtmRMQQ8M2VMhZYjvBmbFw,e-hztV3mlfn5z8VmRFBNlw,5,8/28/16,"This place is amazing. I tried the nines, coffee brown nitro, and (480) session pale ale. All are the perfect beer for whatever your feeling that night.   I made the mistake of grabbing food before heading over, the food truck looked legit.  5 stars. You need to come here if you're in Tempe.",3,0,2
Okv5rF8EN0HlB9-bCHyRfQ,1jwFGYysI1ZTGyWp0M_dwg,e-hztV3mlfn5z8VmRFBNlw,5,10/18/16,"First and foremost, I seriously love this place!   First look:   The whole place has a very cool, very inviting vibe.  The decor (industrial, rustic wood mixed with some seriously cool and unique art) hangout areas (sweet beer garden), lighting that makes everyone look pretty/handsome (with or without beer goggles) and a window looking into the brewery operation.  These features make it a really special place.  Even the restrooms are rad. It looks like a lot of love went into every detail.  The Beer: This is a true tasting room.  I equate it to going to your favorite wine tasting room and enjoying the various types of wine, except it's delicious beer (obviously). (e.g.; the Nines, you gotta try the Nines!). What it is not is a pub or a sports bar with super loud people, Budweiser and NFL whistles blowing from 50 TV screens...which is refreshing.  I feel a person just starting to develop their beer palette would feel right at home bellying up to the bar along side a person with a honed, mature beer palette. It's a place to try and sample what suits your beerbuds best.  With tons of amazing beer options that have awesome names you know have a story behind them, you can't go wrong.  My husband tried the coffee brown ale and he loved it! Oh, and it looks like they offer special ""reserve"" and yummy flavored type brews each week as well.  Best to check out their Insta and Facebook pages for weekly beer offering updates.  The staff: Great staff,  knowledgeable, welcoming, efficient and accommodating.  Eager to make you feel right at home.  The food: I've eaten many burgers in my life, let me tell you.  Had the most delicious. burger. ever from the onsite food truck.  I think they are called, Fire and Forged.  Like the Shop, the food truck folks took great care to give me their best.  Quality beef cooked to medium rare perfection. Homemade pickles (homemade pickles people! Who does that!?!).  Real/non-iceberg lettuce.  Some seriously special sauce, too.  Paired wonderfully with the Nines! (See what I did there? )  Overall: Great night out with the Mr. Even bought a couple super softy shirts and of course bought a few cans of the Nines to take home to CA.  Do yourself (and your mouth) a favor and get over to the Shop.  They are doing some seriously good work there.  Wish we had one back home...",3,0,1
8ipnOsSFkoy3ReDZZP7GdA,HUN33bP2LofcZctrpOyKZQ,e-hztV3mlfn5z8VmRFBNlw,5,10/23/16,Great beer and venue.  Like how the beertender was mellow despite some Tempe bartender douchebag telling him he needed to speak louder and with more authority.  The pale ale is surprisingly more hopped and higher IBU than the IPA.  I enjoyed IT.  They have a food truck out back and a huge patio so could be a great place to bring dogs as well.,0,0,0
UtUK0YiBdvBnrK1jtG_UZw,89nuVOYOLp-_xXlJLGJQdA,e-hztV3mlfn5z8VmRFBNlw,5,5/20/17,"The Shop is one of my go to jams for craft beers with a solid vibe. The staff is extremely knowledgeable/helpful and it shows in the beers they produce. They have a food truck in their patio area that has a constant presence; the chef consistently rotates the menu with all kinds of goodness that pairs fantastic with the brew. Must try beers when you go are Church Music & F.Y.I.T.M. ..... However, you can't go wrong in any selection you make. Might as well take a flight or two and experience for yourself. Cheers",0,0,0
TtWrWtTWcNqGoaNgXpCJiQ,siVtjO8xrSxbrK-zqXCGew,e-hztV3mlfn5z8VmRFBNlw,5,9/14/16,"This place gets an A+ for style and beer.  The ceiling of this building is beautiful!  The taproom is super comfortable and the patio is spacious and clean.  They have a permanent food truck that turns out burgers and other beer friendly food.  I had the hoppy red and the 480 pale ale.  I was very hoppy, I mean happy, with both.",1,0,2
lICj-pjW33k1bf9IddyH5w,W41iFVGdDatFi-C84gBFJA,e-hztV3mlfn5z8VmRFBNlw,5,5/22/17,"There a a few times in life when we find a beer so expertly crafted we want to linger and savor the time and wisdom of our experience. This is one of those moments. My personal favorite  ""The Nines"" is an Ale with balanced fresh caramel elements to complement its Red identity.   The mellow yet vibrant atmosphere encourages your senses and stimulates your consciousness.   Enjoy!",0,0,0
Zug--S8mlTW92CNT91gkpw,uE590yKd81Dye9XgKFK7MQ,e-hztV3mlfn5z8VmRFBNlw,5,8/27/16,"Awesome Brewery! I stumbled across this place on it's opening day, at least the opening to the public, and even that's kind of an opening. Today was friends and family day, and special invited people, but if the public showed up but let them in and give them a free beer! So, I showed up!... and who did I get to meet but Harry Mitchell, Kelli Butler, Dr. Eric Meyer, and a whole bunch of people who really love brewing craft beer. It was a great crowd, and excellent beer. There were two food trucks, one served poutine made Southwestern style, and instead of french fries, they sliced up tamales, and served the gravy and chilies on the top of that! By the way, that food truck was run by a guy named Craig. I had tried three of their beers the pale ale the IPA and the red and they were all excellent beers. I been to them before when they were cartel brewing and they were over in the old apartment building, and when they were in the coffee shop, but this venue is really nice and the the energy is palpable! I definitely will come back here, even when there are no political celebrities!",0,0,0
_AKSsEukv3SIf1j9TIdLbw,MdGnY6eLxy82nEZhCc6rnQ,e-hztV3mlfn5z8VmRFBNlw,5,11/19/16,"Totally cool hangout! I found this place when I was out jogging around Tempe Town Lake. It's a quaint little house with a really cool patio. They have about six beers that they brew and another six to eight beers that they bring in. There's a food truck parked on site, I ordered the street tacos.  I love the inside as much as the outside. There are plenty of tables, high tops, low tops and  bar seating.  This place has a cool vibe. Staff is friendly. They were more than happy to give samples of their brews with no charge. That, in my opinion, is good business. I will definitely be back for another visit .....soon!  Loved it!",15,7,14
lLBWRlarmRQH-p7gcZttgg,k2YF96_qSe04-GcoRCmOaw,e-hztV3mlfn5z8VmRFBNlw,5,7/4/17,"The Shop is THE BEST LOCAL INDEPENDENT BEER in the Phoenix Metro Area! Check them out... clean chill tasting room, incredible staff, and outstanding Fire & Forged food truck in the beer garden... 5 STARS oh and of course GREAT BEER!",0,0,0
a1Sl5gNjh18erik6uEg94A,gScmsSCqBeFPp6q9yG5nmw,e-hztV3mlfn5z8VmRFBNlw,5,2/23/17,"Great little patio, good beer, one of my first picks for a spot to hang out and relax, now I just need to figure out what to do with my kids so I can do that more often.  There is a food truck always on site, so it is really just a kitchen in a box, I don't know why they took that route but I assume it is a permit based decision.   The nitro stout I had was everything one would expect it to be.",2,1,4
AwIcZL3pydG0bfwjVXMm4A,MHiZ9Hbb6EIwRVGPFC46tg,e-hztV3mlfn5z8VmRFBNlw,5,3/6/17,"Live right down the block and am a regular here. Good beer selection with friendly service who continuously checked up on us.  The food from the food truck served the basics: burgers, tacos, grilled cheese, but they're all well done and cheap. The times I come late from work, I walk over and have a great cheap meal with a pint.  Love this place.",0,0,0
k36_q9X86hEKJUoni-cd7A,1bCRapFkVMwaGjbkzR5AmQ,e-hztV3mlfn5z8VmRFBNlw,5,9/3/16,"New to the neighborhood, and certainly a welcome addition. This place is worth taking the path off Mill. Great beer, staff and vibe. Do yourself a favor, and stop in savor the flavor. ""I just made that up"" :)",0,0,0
zmdj0DzFsxgbTvwrIJNkow,7UVOk0zGatVhfUfrhRA8jA,e-hztV3mlfn5z8VmRFBNlw,5,9/9/16,Great new place to have a some tasty microbrewery beer. Super friendly staff. 4-6 of their own beers available.  Food trucks on site if you get the munchies. Coffee Brown Nitro was my favorite.,0,0,0
XD5aqEu6IAh6KUf17SF4dw,Z5TuQpVjX6jk-qTAS7MhoA,e-hztV3mlfn5z8VmRFBNlw,5,8/30/16,"The Shop Beer Co. knows what they are doing! I went here last weekend with some friends, and had a wonderful experience. The staff was very friendly and efficient, and the ambiance was really great. There is a beer garden out back complete with a food truck and plenty of seating. I had their Sunset Daydream IPA & it was delicious! Very refreshing, summery with the right amount of hops. I will definitely be coming back, and would recommend this as a great spot to come with friends or to grab a quick beer after dinner!",1,0,2
52rWpKW-G9P6xCUtlw3Yug,ryIEqwqtWJBw1UKJIbSBWg,e-hztV3mlfn5z8VmRFBNlw,5,5/28/17,I checked this brewery out with a groupon for 4 people. Beer and service was great! The location is weird since it's in a residential area but the place itself was very cool! Indoor and outdoor and the weather was just perfect for outdoor seating. We didn't try the food truck but it smelled delicious. I will definitely be going again and I suggest y'all try it! Groupon has a sweet deal for this brewery,0,0,0
FS8D8CHK3rufcKamoBT6Zw,nCxczYrzGJR3x5EJCqrW9w,e-hztV3mlfn5z8VmRFBNlw,5,1/31/17,"Had an awesome experience with my girlfriend over he weekend. The Church Music IPA and the ""Fight-Em"" DIPA were both ridiculously smooth. The food truck outside offered reasonable sandwiches to split and expedited service. I rate the whole experience as a 10 out of 10 and can't wait for my next trip back there. Additionally I purchased a t-shirt that fit perfectly and is quite comfortable.",1,0,1
xHJXpfSKsJqmhwMf9mdvTQ,CqaIy57SHCjWBSl1M00S3A,e-hztV3mlfn5z8VmRFBNlw,5,10/9/16,"Always looking for new beers to try. Having ""the nines"". Great taste. Very friendly. Amazing atmosphere.",0,0,0
WigaVF_uJv79m8_m8_C23g,Qgk325uGv0RNOGQJRj0VvQ,e-hztV3mlfn5z8VmRFBNlw,5,6/19/17,There's a great Groupon out for the place. I would Highly recommend the restaurant to any locals in the area that enjoy a good beer,0,0,0
1udJhWROJVwO2jKxc7Xi1g,WxScj0nzEvncQ7ZTY9HZXw,e-hztV3mlfn5z8VmRFBNlw,5,12/6/16,"Awesome beers, awesome tasting room, great service.  Met Dave and he got me all hot and bothered.",0,0,0
YOZhlfq4KI9tU7B6zb9baw,exfStkqo0hT7NuJIo80u9A,e-hztV3mlfn5z8VmRFBNlw,5,6/19/17,"Excellent beer. Best brewery we visited on our short trip to Phoenix. Their collaboration with Modern Times ""BINGO BANGO BONGO IPA"" was amazing. We didn't get a chance to try the food, but we will definitely be back next time we are in the area.",0,0,0
wQ_raMLv0inJIkmGl1MNpA,3xORNxbKdd08LUf0tclx3A,e-hztV3mlfn5z8VmRFBNlw,5,4/1/17,"The guys running this place are awesome. They are very knowledgeable and friendly, and have turned this into one of the best places in Tempe. I have been a few times and the first time I thought it was difficult to find coming from Mill and around the train tracks. This time I came right off Rio Salado and it was right there. Much easier coming from that side.   They have a great selection of beers, and always something new. The DIPA is a staple and one of the best in town. I had a couple of new IPAs this time (Church Music and Circus Bandit). Both were great. They also have crowlers available in the cooler. They do not have a food kitchen, but there is a food truck that stays there and serves excellent food. The inside bar is very nice with a lot of space, but for me the real highlight (at least for most of the year) is the patio. It is very large, has some trees, a portion of it is under a roof and makes for a great time. This past visit it was a perfect afternoon with good weather, a nice breeze, good music, and awesome beer. I could chill out there all evening.  Definitely one of my favorite breweries in Phoenix and it's run by great people. I will always support them and their beers.",3,0,1
EaoQYeizdAyOaiz4dQoR6w,L6QyLr6ao67yYt7RBKtv3w,e-hztV3mlfn5z8VmRFBNlw,5,9/26/16,"Great Beer, great atmosphere, great people!!! Yep the Cartel guys can't go wrong with good peeps and good beer!! Love the beer garden!",0,0,0
R4MzlCj9xkdyZf7VG8A1uA,d303YCqPUawYNErFfFlQGg,e-hztV3mlfn5z8VmRFBNlw,5,10/6/16,"Great beer, great atmosphere with a really nice outdoor patio. We moved here recently from Chicago where food trucks are big at many tap rooms, none though serve food as good as what we enjoyed here from Fire & Foraged. Everything about this place is 5 stars.",0,0,0
muBn1Xue51M-JW65vAQ16w,I4ILQPjkYU7EENCGi3hD2g,e-hztV3mlfn5z8VmRFBNlw,5,1/3/17,"Bartenders are friendly and knowledgeable of their brews.  Beer is brewed to perfection. Clean and great prices. Food truck on property with a lunch box special that comes with food and a beer for $6, can't beat it! Food is awesome! Great place to have a beer with the people you love. Highly recommend trying it out. We will definitely be coming back!",0,0,0
4rpOGFQK4thC-_aqqQkRoQ,LV8uSpYJVaYZ1goMwk8xYA,e-hztV3mlfn5z8VmRFBNlw,5,12/2/16,"My friend told me about this place and it has easily become my new favorite local brewery. I usually come here on Wednesday's for their Randall (they infuse one of their beers with some other yummy ingredients)--I just recently had their pale ale with persimmons, dates and currants and it was so tasty! The food truck out back (Fire & Forged) cooks up some amazing, fresh food and switches up their menu frequently. The back patio is beautiful and dog-friendly. This place just kills it all around.",0,0,0
JZIzZxOwGvNClqXq9OlPvg,P0Xr__F_9wd37whkcVaXNg,e-hztV3mlfn5z8VmRFBNlw,5,2/17/17,"Jason, Matt, Dyllon, and Dave. Great little venue! Beers are awesome and the mood is just right. If you are looking for that spot this is it. I wish you all the best and thanks for making my business a success with the local crafted beer from your brewery. I carry four of the six beers you craft and my customers up here love them. If you are ever in the neighborhood and looking for a great pairing of local crafted beers and true farm to table seafood and steaks then stop in and say hello! We are located at 32409 N Scottsdale rd. #107 Scottsdale Az. 85266. The Bourbon Cellar. We are in the Summit Plaza. CHEERS!",0,0,0
qCbuE1jYnLTUarjMyXlllg,mBjfiKkyz8pZ3N97uG1cGg,e-hztV3mlfn5z8VmRFBNlw,5,4/24/17,"Was in on Sunday evening. Very welcoming greeting from Brittany. Had a couple of samples. Brittany was very knowledgeable and got us just the beer we wanted. That FYITM is great. Craig at the food truck was super friendly as well. Food was awesome. Want that burger again already. The Shop has a great ambiance, better beer, and even better service. Cheers Brittany and The Shop.",0,0,0
DQB9JeyD4gRt_cnNWDBUug,ktm2YMsb65tRnePcYpVlqg,e-hztV3mlfn5z8VmRFBNlw,5,3/14/17,"Hooray for The Shop Beer Co! They really have the small-neighborhood-brewery thing down pat. I had the pleasure of chatting with one of the brewers, Andy, at the Strong Beer Festival while sampling their limited edition releases specifically for said event. The beers I tried there were AMAZING! One was the FYITM another was a special FYITM [i think a fruity version], and something else I can't recall.   A week or so after, I host a Sunday Funday at The Shop for a large group of friends and luckily remembered to tell Andy about it at the Festival. He and his team were gracious enough to reserve space for our group. The weather didn't want to cooperate that Sunday but when I arrived it was fairly dead inside so I pushed together large floor tables in the corner with no problems. Andy did such a great job going over the beer list many times as people came in at varied times as well as keeping track of what we ordered and making sure the glasses did not run dry. I definitely recommend doing the flight - it's $8 for 4 samples which can be a mix from The Shop and/or some from their guest beers. If I have to pick just 2 beers from The Shop to drink, #1 is the Galactic Porter Patrol nitro, #2 is Circus Bandit.   I also recommend their food truck outside. While the guy/waiter wasn't the kindest, the food was fabulous. I really loved the chicken tacos I had. Other positives I noted were the hummus dip and burger. I believe the food menu changes often [don't quote me]. Their ordering system is kind of confusing because you have to order beer & food separately but they come out on one check. How they keep that organized, I would like to know.",3,0,0
Cia7yRpZPGFcDb5vU4n52g,tGuVOxa4mYaACOFtk1ivYw,e-hztV3mlfn5z8VmRFBNlw,5,7/17/17,"This place is AMAZING. My favorite things about it:  1. The beer (obviously). Bingo Bango Bongo is beyond superb, as is Church Music and of course the ol' standard, F.Y.I.T.M.  2. The music. Seriously, do you guys have a Pandora station? Whoever set that up has excellent taste and the music matches the atmosphere really well.  3. The service, both inside and at their partner food truck outside.   You can't beat this place for a relaxing Saturday afternoon hang out or great happy hour spot. Love The Shop!!",1,0,1
XdCp1hH3DEMVml0wS8bx_w,KcEa4h8xvyHOWSbbU52bkw,e-hztV3mlfn5z8VmRFBNlw,5,1/6/17,Great little brewery. I love places like this that are smaller and cozy. Nice wood inspired interior with exposed trusses and wooden bar tops. 15 beers on tap; 7 of their beers and 8 guest beers. I'll definitely be back.,0,0,0
UstCIoROtccjGPTE1GLWww,3-WVWBrPW1znDH_cI1y3fA,e-hztV3mlfn5z8VmRFBNlw,5,10/7/16,Food is amazing and the people are really friendly! shop is tucked away so dont miss it,0,0,0
vL0Y3CrU7dBjjDP2-CErYw,TQ9A1LVp6z-fIc494RsLDQ,e-hztV3mlfn5z8VmRFBNlw,5,8/27/16,"Delicious fucking beer!  One of my favorite beer festivals is Made in the Shade in Flag because lots of awesome breweries show up and I get to try so many new beers.  I stumbled upon The Shop's tent in the first hour and I didn't leave.  I kept going back because they were pouring this delicious IPA that I couldn't get enough of, I didn't care what anyone else was pouring - it was that good.    When I got back to Phoenix I couldn't find the brewery anywhere.  No one had heard of The Shop, it was like I made it all up in my drunken stupor.  Finally someone did mention the name and I got the scoop that they wouldn't be opening for until August.  I started counting down the days till opening so I could get a taste of summa that epic beer, today was that day!  My favorite brew is a double IPA is called FYITM.  Someone told me it stands for Fuck You In The Mouth and I don't know if that's true or not but I do know that my taste buds get an orgasm every time the beer enters my mouth so I think it's a solid name.",3,4,4
CLSYdPbyrnrstjl8sLZVuw,HniT7WZjedXOqzaBo_gf3w,e-hztV3mlfn5z8VmRFBNlw,5,6/18/17,"Despite how humble and unassuming their outside is, this is in the running for one of my favorite arizona breweries.   Beers I sampled:  The nines red: smokey but balanced all the way through.  Bingo bango boingo: top ten IPAs I've had in my life. Super hoppy without the bitter taste. Would love an IV drip of this... Desert pale: usually I cling to pales but this one was overshadowed by how amazing everything else was  But wait there's more!  Then we start talking to the owner of the food truck planted outside, Craig. Solid guy. Lots of experience in the Fox concepts and Vegas restaurants and we got to chat him up about his experience. Really great guy. We ended up getting the meat and cheese board and he knew everything  about where the meats were from, where the veggies came from, how they were pickled and everything. Can't speak highly enough of Craig or this place.",1,0,1
SpqEUnRiuLXS3LUHv2HPqQ,RVMhKVqf7Pup095-l7RVGA,e-hztV3mlfn5z8VmRFBNlw,5,10/30/16,Came here on a Sunday afternoon. The vibe here is super cool and the atmosphere is inviting. This place is just getting started as it's only a few months old. I just wish we had pieces of paper to write our beer flight choices down.,0,0,0
ZMrq1ABIwxpw_P92HUR7uA,KRI58botQ5TKSY4sL-WcCA,e-hztV3mlfn5z8VmRFBNlw,5,8/29/16,Amazing beer garden! Fantastic beer - love the 480! Great staff! This is already my favorite hang out place!,0,0,0
Qla6s5PLT9_uveUJef8_JQ,BuLW8fcqybb1Yz5DLTbiMw,e-hztV3mlfn5z8VmRFBNlw,5,1/3/17,"Grab a glass and hit the beer garden! This amazing brewery in Tempe has a unique hip vibe with laid back attitude. A place you can definitely taste one of a kind beer flavors as you kick back with friends. We happened to visit during non-peak hours and we're lucky enough to spread out at a picnic table outside. From the patio lights and graffiti art, to the food truck and viewable brewery, the backyard neighborhood personality shines through. Enjoyed the 'Church Music' and 'F.Y.I.T.M' brews. Definitely a place I'd like to hit up again!",1,0,0
CtGkyMMGkbBlL9J3T8dASQ,Ld59_S-w2gXtCsoX5Vuktw,e-hztV3mlfn5z8VmRFBNlw,5,12/13/16,This is such a great place! I love craft beer and I'm happy to support local businesses. This might be our regular spot in Tempe. It's better than going out to Mill Ave with all of those bud light beers.,2,1,2
aAZx8qzkle7T8lhvADAKdA,nDdcMqgQkRZuvjRzXhUJ5g,e-hztV3mlfn5z8VmRFBNlw,5,1/28/17,What a great spot and atmosphere! Oh and their beer is some of the best AZ stuff around! Can't wait to day drink there.,1,0,0
c9Q-IGrLVfq5SS__SKrm_Q,jwzo_uLsB-4njvL2q0aUMA,e-hztV3mlfn5z8VmRFBNlw,5,11/6/16,the staff are friendly and the beers was good.  those who like old school strong ipa the FYITM was made for you. ask what it stands for.  I got a 32 oz can just for the name.  good beer overall. Alley enjoyed her time there.  everyone was friendly to her and the neighborhood had plenty of cats.,0,0,0
MEjZU3G35cHC673wfWewIg,2ObGypunasuj3SbvSMcT8Q,e-hztV3mlfn5z8VmRFBNlw,5,4/6/17,"Came here because they had a really good Groupon. Left extremely happy! The staff was very friendly and knowledgeable of their beer. We had a couple flights, liked them all. Had a couple pints and left with a couple crowlers. They have a permanent food truck outside that had some great choices and the owner and head chef came around to check on his customers. Next time I'm back in town I'll definitely be back. Keep up the good work!",1,0,1
WfN__h8ZmOlqOh6NFzzUMw,7GU-Hm6meue4fwUfDX2miw,e-hztV3mlfn5z8VmRFBNlw,5,9/20/16,"This place is great. The ceilings! That patio!  Ahh, it has such perfect lighting. I tried the nines & a special beer infused with tequila in celebration of Mexican Independence Day. Both good beers. Would be a lovely spot for small events. Talented group of people brought this place to life!",0,0,0
w6I2rj9vcRB-6ReTidQhbQ,QRgrPUAUttP-OU7iwlKKQA,e-hztV3mlfn5z8VmRFBNlw,5,2/2/17,"Love this place! All bartenders are amazing, service is great, has a very homey feeling and being able to hang out with the owners and brewers while you drink is exactly what you want out of a brewery! Amazing beer, especially the F.Y.I.T.M.! I recommend it to everyone I know! Added bonus....the food truck, fire and foraged is absolutely unbelievable! All local. All grass fed. Always on sight!",0,0,0
tw9gPfrjTCX-zdhU7i2gFQ,vmbKF48aCNRdKbq_Uf7SiA,e-hztV3mlfn5z8VmRFBNlw,5,12/2/16,"Very nice!!! Great live music. Young people, truck food,  prices alright, good location.",0,0,0
IM6jPzYlxbaTX2bGTdL0dw,d_WNWUTOxJtdBlt5c_Ex1w,e-hztV3mlfn5z8VmRFBNlw,5,7/19/17,"Small place with three solid dark beers on tap, in addition to the more usual ipas and wheats. Enjoyed our beers very much, the server was helpful and sweet, very pleased'",0,0,0
