"review_id","user_id","business_id","stars","date","text","useful","funny","cool"
"oviMS8F4ACflGysxsXKmew","3hLMY2dBEP1kYbd_ywTsCQ","mr4FiPaXTWlJ3qGzp4-7Yg","5","2013-02-17","Had a lovely evening last night at Table 17.  Great selection of wine and the owner made an excellent suggestion of something we had never heard of before - bearing in mind both price point, meal choices and preferences (though overall it was a bit of a pricey list, only one bottle south of $50, just).    Lovely, vibrant atmosphere, the polenta was delicious as a starter (the chef tops it with a different finish every day - last night it was meatballs) - though the other ones we saw at other tables also looked sumptuous - and our meals/sides were excellent.  Also, the food prices  All in all a great evening  - could have happily ordered anything from the menu, and what we did order was delish.     Definitely will go back to work our way through the rest of the menu.","0","0","0"
"SmH05C7YViVmVjaL4FpHPQ","zZy5Jljx7rEvISiJ2isJpA","mr4FiPaXTWlJ3qGzp4-7Yg","3","2011-08-14","Table 17 is a classic bistro with a very good menu, wine list and cocktail list.  I've been many times for dinner as well as brunch.  Food is always consistent, have never not liked anything I have ordered.   Dinner: have been numerous times have tried their salumi & cheese board ($15) with was good, not Black Hoof excellent, but still pretty good. Their steak frites ($21) consisting of an 8 oz top cut sirloin was cooked perfecting medium rare and served with a side of beranaise sauce. decadent and good. Have also had lamb here but it must have been a special because it does not appear on the menu.  Brunch: You need to order a side of their thick cut double smoked bacon. Its to die for. They also typically have cinnamon buns at brunch that are baked in house. My favourite brunch item on the menu has to be Farmer's breakfast with consists of a scotch egg (soft boiled, battered then deep fried egg), a terrine with toast and a small side salad. Surprisingly it doesn't look like its on the menu anymore :( Have also had the stewed eggs which was also good.  Note: If you are a member of Foursquare, check out their specials for check-ins, last time i was there for brunch you got a mimosa or caesar on the house with you check-ins.","1","0","0"
"wNe5wh4wXjdRfkb6agPyAg","B7IvZ26ZUdL2jGbYsFVGxQ","mr4FiPaXTWlJ3qGzp4-7Yg","4","2014-11-12","I've been here for a few dinners and brunches, and it has been a pleasure every time.   The service has always been very attentive and helpful. For one of the dinners, our group had trouble deciding on dishes so our server suggested that we pick a price point and let the chef put together a menu. It was a really fantastic experience!","0","0","0"
"H_rqSpDAvTIWRG2-I6nOzw","XCDxUzBSY8-JOvcp4jqpvg","mr4FiPaXTWlJ3qGzp4-7Yg","5","2015-03-09","Ok, full disclosure:  went here as a default because Ascari Enoteca was closed down due to a busted water pipe or something.   Food was AMAZING!  We ordered a bunch of appetizers and 3 mains, as well as dessert and cocktails......thought for sure we would get something that we did not like, but alas everything was delicious.  To quote an obnoxiously catchy song from The Lego Movie, ""Everything is awesome....""","0","0","0"
"-8AcVBM6o3v0dbXhCSBOBA","bzKH1kadsxohV4UgNc1wTw","mr4FiPaXTWlJ3qGzp4-7Yg","4","2014-10-29","We had an exceptional experience at Table 17. Chef John prepared an incredible fois gras app, the squid ceviche did not disappoint... the Rainbow trout was melt in your mouth delicious and we ended our foodgasm with the dark chocolate tort.","0","0","0"
"c62RkSBhA3kmqcyyFn6dIg","Kf10dTiGlcnyhj8DBoZn1A","mr4FiPaXTWlJ3qGzp4-7Yg","4","2013-06-08","Found this place by chance and walked in for brunch on a Sunday. There was one table available luckily. There wasn't a lot on the menu, but all the items we ordered wew so fabulous!! And very out of the ordinary. Service was good too.  French toast with creme anglais, pastry shell with onions, pears etc... all fabulous. It's a delight for the senses, this place.","0","0","0"
"DMksEQKXo4s8Df59X6EvWw","uenzd7mVPIhCdphDQNRKCg","mr4FiPaXTWlJ3qGzp4-7Yg","5","2015-03-29","By far my favourite restaurant in the east end. Always great food and service - and a cool and inspired cocktail list. Great for any occasion!","0","0","0"
"zxVqUWJbDRhjwLKTsCt5eg","MFNZ5_mQIPOsGO-PBmf26Q","mr4FiPaXTWlJ3qGzp4-7Yg","5","2014-07-29","I booked the private room for a small wedding reception recently. We had 14 guests, the room was perfect. Booking was incredibly easy and they took care of everything professionally and quickly. We were even able to come in the night before and decorate.   The dinner was amazing. We had the family style menu, which included: kale citrus salad, buffalo mozzarella, hunters mash, green beans, polenta with lamb bolognese, braised lamb shank, short ribs... There was more, but you get it. Lots of food for every one, lots to choose from, and so amazingly delicious. Everyone stopped talking at one point, they we're too busy eating.  We had a cake of our own brought in, so we got to take the dessert from the menu home. It was amazing, so decadent.  It was a fantastic dinner at the end of a fantastic day. I don't think I could have picked a better place to host my wedding meal.  My favourite was the polenta bolognese. I could eat that for days.","0","0","1"
"UbL9dgEYA7PeL-47W6m3KA","Jyi0WJt0UfGdEg0grR38ZA","mr4FiPaXTWlJ3qGzp4-7Yg","3","2010-06-07","I wasn't super impressed but I also wasn't really turned off, I guess my experience was mediocre with a little disappointment.   The restaurant in itself is very down to earth with only a slight hint of class. The host and the servers are not snobby and seem fairly friendly in this Leslieville establishment. The patrons are mixed with both young and hip city dwellers along with older more experienced foodies dining out with other couples of the same.  I found myself here ordering the much touted ""Hot Balls"" but found it just okay. The only hot ball that really stood out was the Goat Cheese with a honey like dipping sauce. It was actually a pretty amazing piece of creation. The other appetizer we have were the ""Diver Scallops"" which were cooked to perfection and came with a side of really thick and salty bacon. Our mains were the ""Leg of Lamb"" and ""Wild Stripped Bass"" both were great entrees that did not disappoint but at the same time didn't have a great WOW factor.  Desert was a bit of a disappointment, not much of a variety, you had a choice between chocolate, chocolate, or chocolate in some form or another. We had the homemade chocolate cheesecake, which really didn't amount to much for my taste buds.   The Wine list is very French and if you're going by the bottle they don't really have an inexpensive alternative. Every bottle is $50+ which can make for a very expensive meal.   Overall the food experience was just okay with some ups and downs. But the real down of the night was the service, after sitting down to our table , it took literally 10 min for someone to show up to greet us and take our drink orders. The other downside of the service, they don't place the wine bottles at your table but at a communal table in the centre of the room, they're suppose to pour for you but I found that our server kept forgetting even when our wine glasses were empty. I had to reach over to this communal table to grab our own bottle of wine and pour every time which really kills the experience.  I hope this was just an isolated experience for us as I think this restaurant is a real gem in the Leslieville area. If you do decide to go, make sure you have reservations as the restaurant seems to get filled up in all hours of the night.","3","1","1"
"OrRzQ2F9vhKFB0idvvB_SQ","0HxInQ94hVHVlO1FGPWctA","mr4FiPaXTWlJ3qGzp4-7Yg","4","2013-07-05","I had a nice time at Table 17.  It was busy when we got there. We had reservations but had to wait at the bar (no big deal) and the bartender (he's in his early 100s) was a riot.  I had the polenta to start. It was creamy and buttery, and the braised pork shoulder in white wine on top was oh-so-good.  I had the short ribs as my main. The meat was tender and moist and the root veggies were perfectly cooked.  We shared the hunters mash as a side - I was expecting more flavour.  Table 17 had a great vibe to it. The food was good. The servers were attentive. I'd definitely go back.","1","1","1"
"CLOqBbXZuKdcFG7meiGYMw","hnMURVuScWLJPovCAC5dng","mr4FiPaXTWlJ3qGzp4-7Yg","4","2015-06-14","We had the scotch egg and the tomato based eggs. Everything was delish! While I prefer to have my bread toasted I understand it's not the french way (and they would have accommodated if I asked!)  The potato rosti was totally worth breaking the diet for, and comes in 4 pieces and is easily shared!  The americano was outstanding they use amazing beans, and I wanted more. I had on of their $5 mimosas which is something that would keep me coming back weekly if I could !  The staff are all super lovely, and the ingredients were all do fresh (you can tell these things) A perfect brunch spot, no need to wait in line at the other two ""brunch hot spots"" in the area.   Highly recommend this spot!","0","0","0"
"AT6hOO-wA9TPfvWXcEJyaQ","6V2QIqiVY692Ncwev5kokw","mr4FiPaXTWlJ3qGzp4-7Yg","4","2012-11-07","my first time here. Very impressed. Food was very tasty. Our waiter recommended me the Trout and it was amazing. So fresh. It came with a side of vegetables and i got some steak fries with it as well.  The service was pretty spot on and we were always asked if  everything was o.k...which it was.","0","0","0"
"vYjLW5T9-uqpUv7K_jXtEQ","EiSkWQLm3zPy4BNqkDwHXw","mr4FiPaXTWlJ3qGzp4-7Yg","4","2009-03-01","Walked in on a cold saturday afternoon round 1330! waitress Helen received us very warmly and sat us at the best table for two by the window in the sun with view onto queen st east. We started with mimosas while studying the brunch menu. Helen was helpful, knowledgeable  and prompt. I ordered the seasonal scramble, which today was chorizo artisanal, and tarragon scrambled fluffyly together with country butter toast. Loved it. My girlfriend had the french toast, cinnamon creme anglaise and berries which she thought was pretty good. We then asked for a cheese plate which was only available for dinner. Helen accommodated us with it anyway: *Paillot de chevre *Mapledale 5 year cheddar *Ciel de charlevoix *Monforte toscano pecorino *Clandestin  Great little figs stuffed with walnuts dry crannies and almonds A good bottle of sancerre and ""Voila"" $118 for the both of us will come back, loved it!","0","0","0"
"OBIcZAxeCihJZeJpwcUCYQ","Ggl13LZFNdNO3z1fXj_1RQ","mr4FiPaXTWlJ3qGzp4-7Yg","2","2013-09-26","I was very excited to try Table 17, and unfortunately it was a huge let down. I was made to feel very uncomfortable from the moment that I walked in. It was terrible service, and I was very surprised to see this. The waitress asked us to order our appetizer and entree at the same time, causing us to feel very rushed. We waited about an hour for our dinner and were quite disinterested when the food even came.  The beef tartar was by far my best course. The scallops were fine, as to be expected. The broccoli Was good once you were able to get past that it was cold. Wine list by the glass was limited, and we never heard of any specials for the evening. We did receive bread with oil prior to the meal, but no extra plate to put the oil on. We had to get up ourselves and go to the bread table for a plate, balsamic vinegar, salt and pepper. An all around let down for a place that I had heard was good.","0","0","0"
"JQAM0HY2FM6XxL9yYCW8KA","m6GlY6JALeb0nGnE29FJ8Q","mr4FiPaXTWlJ3qGzp4-7Yg","3","2011-03-04","Had an enjoyable meal at this Leslieville spot. Menu is light on  vegetarian options but is otherwise diverse. The tagliatelle was al dente and did not disappoint. My pal ate the steak and frites and licked the plate clean. My pomegranate cocktail was so sweet and satisfying  that I had two.","1","0","1"
"lJOWB2JeEsb6-z6-0e70Cg","1cb0oJc2pR2efodBQbXdvQ","mr4FiPaXTWlJ3qGzp4-7Yg","4","2014-12-31","I've had the pleasure of dining at Table 17 on two occasions. One time we were a group of four and another time it was just me and my husband. The place is simple but beautiful - gorgeous reclaimed wood, candlelit tables and lush fabrics. It just feels good when you walk in. The staff on both visits were very friendly and attentive, and both times the meals were excellent. Their prix fixe meal is tremendous value for the quality of the food you get although just a heads up that some of the dishes are very rich, so go easy on the apps! (re: get yourself a nice salad if you order the short ribs or risotto). If you're feeling like a cocktail to start the meal (and who wouldn't?) I'd suggest the Bourbon sour. Yummy.","1","0","0"
"pasBQx813wC1fBRw8fsvew","JUT0U3HTSB3kz9Wh7N0GqA","mr4FiPaXTWlJ3qGzp4-7Yg","4","2012-06-05","I'm going to ignore the fact that the service was off and just chock that up to the fact that it was the poor girl's first week, so the cocktail spilled, the flatware dropped and the general feeling that the girl was nervous as all get out didn't really taint my evening because the food was excellent.   Our group started off with the polenta special, a strong recommendation from the friends that suggested Table 17. As I understand it, the polenta to start rotates nightly... maybe weekly? This particular night it was served with some seasoned pork and Parmesan cheese. Thumbs way up for the polenta, the pork on the other hand... eh. Didn't have a tremendous amount of flavor. But no worries. Our entrees were bomb. Fish, filet, sides I don't think you can go wrong, and I highly suggest grabbing things everyone will like because you'll want to start forking at your neighbor's! I was impressed this place had such a strong cocktail program, figured wine was where it's at, at a place like this.","1","1","1"
"WcgoxemFDJbv33uc4FLxew","AhoxHm569hH_PRkoegDwcA","mr4FiPaXTWlJ3qGzp4-7Yg","4","2010-12-14","I love this place.  It's definitely a little pricey, so it's more of a special occasion place.  Love the décor.  They have a gigantic table in the center of the restaurant where they slice your bread.  Kinda cool, but it takes up a lot of useful real estate.  Another 2 or 3 tables could potentially be in it's place.  The ""hot balls"" were highly recommended by a friend so we just had to order them.  I can't say I've ever had anything like them before.  There are 3 different types:  Arancino - mushroom & Fontina stuffed risotto, Goat cheese - wildflower honey, and Arancino - spiced lamb stuffed risotto.  A little expensive for the size of these things, but delicious.  I went with the fish (trout) for my entrée.  It was very good.  Nothing special or unique to report.  I was very impressed with the service here.  I've recommended this restaurant to others, and they've loved it too.","4","1","3"
"k_swPjZERWnqRbP0Fuu5uw","9FhtC5gKQvUCQMMGlcXW3w","mr4FiPaXTWlJ3qGzp4-7Yg","2","2013-10-07","Considering the amount of rave reviews on here, I suggested our group of five celebrate a birthday at Table 17. Maybe it was an off night but I walked away with a bad first impression. So did my guests.  The dinner reservation was at 5:45 on a Saturday, so it wasn't like it was packed. Still took close to 40 mins until our cocktails arrived.   Our server was very pleasant but the service steadily declined over the course of our 3 hour (!!!) meal. Scatterbrained service, slow bartender and even slower kitchen. It was clear the kitchen and bar were completely backed up.   Our table was finished our bottle of wine before our mains arrived so I ordered another glass of wine so I could enjoy some with dinner. That glass arrived 20 mins after I was finished my main. Lots of apologies but little else.  That being said, the cocktails, hot balls and panna cotta were outstanding. And the space is gorgeous. However, our mains were overpriced and overcooked. We all cleaned our plates because we were starving (almost 2 hours to receive mains), but they just weren't great. The Halibut was the best of the bunch.  Considering the amount of solid restaurants in this city, I won't visit again.","1","0","0"
"-4bMAu3ygzhG2VSn6ygyow","gXQfe8T1UvMpmR5rcWpGWw","mr4FiPaXTWlJ3qGzp4-7Yg","4","2012-01-09","Booked through OpenTable a few days before, for 8pm. Zipped right in to our table. Had the marinated olives and Diver Scallops to start...wow! The scallops were fantastic, some of the best I have had here in Toronto. I am usually not a big béarnaise fan, but found myself scraping the plate. The guanciale was a neat change too (different style of bacon).  Had the pork tenderloin wrapped in pancetta for dinner, also fantastic. Well cooked and presented. Love the square plates. My friend had the braised short ribs, but was mildly disappointed. Found them to be very chewy. She made up for it with chamomile grappa for dessert.  The cheese plate for dessert, was a LOT of cheese! Good size hunks of Ontario Swiss, Ontario 10 year cheddar, a blue (im not a blue fan, so didnt pay attention), a something else that was kinda gouda-esque, and wonderful creamy goat cheese. Plus bread, crackers, olives, honey and apricot jam. Massive. Took a piece of cheese with me to the car! My friend had the chocolate trio. She didnt like the darjeeling sauce on the chocolate, so that kinda disappointed dessert.  All in all, i thought it was quite good, but rare occurrence in Toronto where i had a fantastic meal, but my dinner date's was ho-hum. We agreed though that we'd give it another chance based on the scallops alone.  The service we had was fine, gentleman with a bit of a british accent was quite good and knowledgeable. Too bad others had issues, thought our guy was fine.  Reservations are definitely recommended, was quite busy.","1","0","1"
"gWxIIqLHfD0Pomiu3LilpA","alUuOskFSl1bODjnce2PpQ","mr4FiPaXTWlJ3qGzp4-7Yg","4","2011-10-16","I came here for weekend brunch. We arrived around 11:30 and there was no wait, lots of free tables. It was packed by 12 or 12:30 though.   The place is cozy and inviting. It's nice enough for a romantic dinner (NB: Sunday and Monday nights they have a $32 three-course table d'hote, and bring your own wine) but relaxed enough for families with young kids. The chicken theme (in the logo, decor) reminded me of the old Bistro Bakery Thuet.   The brunch menu changes seasonally, so the current offerings are different from the menu on the website. I had the scrambled eggs -- smooth and fluffy with pecorino cheese and mixed peppers. It came with a green salad and warm baguette. It was filling without being too heavy or greasy. My DC had the Farmer's Breakfast, with a hard boiled egg in this deep fried batter, with an assortment of Ontario and Quebec cheeses (including a yummy Brie), pate, and tiny pickles. We shared an order of rosti, which was just right -- crisp and hearty. It's chunkier than the rosti at Le Petit Dejeuner, but not as thick as the rosti at Richtree/Movenpick. For drinks, I just had a glass of the freshly squeezed OJ. They do have $5 mimosas and caesars. DC had coffee, which was refilled diligently.   The whole meal for 2 people came to $40 including tax and tip. Pretty reasonable for a nice place and great food. Service was friendly and attentive.   Street parking on weekends is usually easy to find and $1.50 per hour.   I checked-in and unlocked and offer for $36 for a ""14 oz. (!!) Heritage Beef Ribeye with hen of the woods mushrooms and mint & orange gremolata"" for my next visit.","0","0","0"
"WAzEW9fg-zy_eHE3_kRKeA","A-zo2jSQDnTgIoJg0sFevg","mr4FiPaXTWlJ3qGzp4-7Yg","5","2014-09-28","I'll be frank: the only way we could afford this place was due to a gift certificate from a generous wedding guest. However, the food was right on the money. Good flavor; prompt service. If you have the money, go!","0","0","0"
"VAUqyws2WuYDvV3Uahx5Ag","nQuC_UE-TYI5Epb5KR4AWQ","mr4FiPaXTWlJ3qGzp4-7Yg","4","2012-08-21","We were here for brunch a few weeks back - delish !  Service was great, food was fantastic, and as a nice surprise we didn't have to wait all that long for a table.  And a good brunch can't just rely on its food for good reviews, so the answer is yes, the Ceasars were awesome.  We don't really live in the area but our visit here was really good so we'll be back.","0","0","0"
"rUnkJt8Mm4OpvXzJac9P-w","qt1b6zXExL-uoJGRRouQYw","mr4FiPaXTWlJ3qGzp4-7Yg","3","2011-02-27","I came here with my sisters for brunch on a Sunday so there was free street parking. (Yay!).   The decor is nice and the tables are well spaced out. We were seated by the bar area close to the entrance. They have huge windows which are nice but get in your eyes in the day so we asked the servers to bring down the shades.   Service was decent but not the best since the restaurant was pretty full and they only had two servers.   The brunch menu is pretty diverse and goes beyond the typical french toast, pancakes, scrambled eggs  with sausage/bacon/ham & hash browns deal.   I had The Sloppy Guisseppe, which is a plate of a couple fried eggs over bolognese sauce and fried polenta and fresh greens with a vinaigrette dressing.  The bolognese sauce was really meaty and thick - delicious and paired with fried eggs, you just can't go wrong. The fried polenta didn't seem ""fried"" as it wasn't crispy; not even around the edges which made the dish mushy...but then again, that's probably why it's called the ""Sloppy"" Guisseppe. I would have preferred if I had at least toasted bread on the side for a crunch or simply just a different texture (the salad wasn't enough).  My sisters had the Pain Dore, which is french toast with cinnamon creme anglaise & berries. They liked it and thought the creme anglaise was a nice alternative to maple syrup.","0","0","0"
"eAZDknO3E_za9AIGZjIDAA","FYAkhIj29gyWD_Lte1v7SQ","mr4FiPaXTWlJ3qGzp4-7Yg","5","2013-09-30","Had a very lovely meal here on Saturday. Came at 6:30 and it wasn't busy but filled up by the time we left. The crowd was definitely older, I don't think I saw anyone under 30 in there. Decor was very woodsy and rustic. But at the end of the day, it's the food that counts! We had... Hot balls: lamb risotto, mushroom and fontina risotto, and a goat cheese and honey balls. You get three little timbit sized balls for 7 bucks which I thought was very reasonable. They were so delicious, I wished we had gotten the double portion after we were finished. Polenta w/ Sausage Sugo: My affection for polenta knows no bounds so I loved every little spoonful of this. It came out on a slice of a tree trunk which allowed the polenta to slowly spread out perfectly over the dish. Polenta was creamy and had a nice umami flavour. Good liquid-to-polenta ratio made this comforting and incredibly addictive. Chef came out and laid the hot sausage meat sauce right on top of it. We loved it so much, we made it at home the next day...seriously. Steak tartare w/ frites and salad: Delish and flavourful tartare. The frites were incredible!! Get them!  Will I be back? Yes! None of the dishes even remotely disappointed me and the service was solid.","0","0","0"
"4BEtZTKBXzska1oaB-mhAQ","wnRv7PRPZ0jU_flnGJnYAg","mr4FiPaXTWlJ3qGzp4-7Yg","4","2012-10-16","One of my favourite restaurants in the neighbourhood. Food is consistent and the service impeccable.   The steak frites are the best in the city. Scallops, duck confit and short ribs are also regular favourites.","0","0","0"
"ny9M2uEvdrxPpIxZ0B5euw","f-dzSIu2QURZ8Y_fxo7J-Q","mr4FiPaXTWlJ3qGzp4-7Yg","5","2011-06-15","Literally my FAVORITE new restaurant in the northern hemisphere. I've all but given up on Toronto until finding this gem through a friend in New York who raved about it.  Took my vegetarian children for dinner, and we had an absolutely outstanding experience.  Everything from the friendly and funny staff, to the custom vegetarian dinner that the teens devoured, was spectacular.  The highlights: Hot balls, Brussel Sprouts, Diver scallops, Tartare, and the pasta was so light and tender with incredible delicate flavors Kudos. We'll be back soon!","0","0","0"
"elb_JjGey_SGKUyo91c8hA","DuoBTfKNM67965BcrlYBYg","mr4FiPaXTWlJ3qGzp4-7Yg","4","2013-11-15","The first time I came to Table 17 was a little over a year ago. I took my grandmother and my aunt out for dinner. The moment I came to this place I was very impressed.   Firstly, it was very conveniently located to us. Secondly, it has this very home-y feel and decor. Nothing felt overwhelming. We came on a Monday night. (To my knowledge Sunday and Monday nights Table17 offers prix fixe menu.) We all ordered different staters, steak and different desserts! However, what made me fall in love with this place is thee amazing home made olive oil. Their olive oil tasted amazingly fresh and you can't help but eat all of their fresh bread with it. Unfortunately, in multiple occasions I've asked if I could purchase a bottle and to my disappointment they do not sell their olive oil. :(   The only thing I found about this place that did not satisfy my expectations were tht the servers are very slow and not as hospitable as other servers from my other experiences.   Overall, I definitely recommend this place. Especially their duck confit which is amazing!   -CL   PS they take reservations and it gets pretty busy so be sure to make them. :)","1","1","1"
"RNiNQyQ78zvKunbP09ChJw","bCPO7i-x5eZ41lLVOwuQwQ","mr4FiPaXTWlJ3qGzp4-7Yg","3","2009-08-10","On a stormy, humid night in Leslieville, my partner and I stumbled upon this welcoming looking restaurant with the rooster out front, and it turned out quite well.  Though the category on Yelp is listed as French, I would say the food is much closer to Italian if you had to pick a cuisine.  Right off the hop the service was questionable. Benefit of the doubt moment: it was after 8 pm on a Sunday -- which in Toronto means you're lucky if anything half-decent is open at all -- and the place seemed  understaffed.   Still, having to stand awkwardly for 10-15 min in the non-foyer, while  waiters whisked by us was not too pleasant.  And once we had a table, service continued to be spotty. Our waiter was friendly and self-effacing, calling us his ""little neglected table."" This was not inaccurate as even getting our initially requested waters (it was sweaty out!) took nearly 10 minutes, and later he left us with dessert menus for 20 minutes before coming back to see what we wanted, our appetites for anything sweet having seriously waned.  Food-wise though, things were great. We weren't terribly hungry, and so avoided the table d'hote fixed price menu going with the ""shared food"" section on the left column of the menu. It's a limited selection here, and we ordered about half of the available items, and were not disappointed.   Rich white polenta, brought out on a wooden cutting board was accompanied by an aproned chef who ladled a ""sugo"" of veal, zucchini and fresh basil on top. It was heart-warming, subtle and delicious, as well as a generous portion for two to share.  Alongside the polenta we had two smallish ramekins. One contained ""sauce & balls"" a cheekily named but very tasty take on classic meatballs in tomato sauce. The other had what was possibly my favourite dish of the night, a simple roasted beet preparation with blue cheese. The multicoloured heirloom beets were ""al dente"" but tender and went amazingly well with the semi-melted cheese.  Wines were great as well. My glass of Rollegrosse red ($11) was smooth beyond even the menu description, and my companion's ""Anna 6"" white was very dry and very refreshing.   In addition to the service problems, my one other issue was the post-prandial whiskey, a single malt ($13) that came in a far-too large glass (we were informed the kitchen was ""out"" of snifters...) and which I found harsh and not to my liking. But that could be a matter of taste.  Total cost of meal for two: $77 + tip. This would increase to over $100 easily if you go with the $30 table d'hote option + drinks.  I would happily give this place another shot, hopefully on day where service was at full steam. Until then I can't give it more than three stars out of five.","3","0","0"
"v79TP4gkdC3ud0y9YjoFSA","wu-ijx0ZiBThoc9tRHf_Hw","mr4FiPaXTWlJ3qGzp4-7Yg","5","2015-04-15","Food: 9.5/10 Atmosphere: 8/10  Service: 9.5/10 Overall experience: 9/10  A lovely experience overall. Went and ordered: - foie gras appetizer - polenta (main #1) - pasta special  All the food was great. You could tell it had been prepared with great care and came out piping hot.  The service was also fantastic. The server was extremely helpful in selecting a wine, and providing recommendations on the menu. We didn't feel pressured at all during the meal to hurry up or order more AKA increase the bill amount.  THE BOTTOM LINE: wonderful food, and equally as wonderful service.","1","0","2"
"y-ARDKgXj26RjFm7AhoCdg","B0izwVcG6y-NbWvfNBVSAg","mr4FiPaXTWlJ3qGzp4-7Yg","5","2015-01-27","We went on a Travelzoo coupon and we arrived early for our 7:30 reservation. No problem, here's your table. Our server was fantastic! I can't remember his name, unfortunately. He made excellent suggestions, was very helpful, knew all the dishes, and the ingredients. We had the Beef Carpaccio and Squid Ceviche in Gozpacho to start and were blown away by both!  My wife was really looking forward to the lamb shank, which was not on that days' menu, so our server suggested the Venison loin. My wife had never had venison, so it took a little convincing, but she loved it.  It was probably the best venison I've ever tasted. I had the polenta with the wild boar sugo. very good. We also ordered the Roasted Jerusalem Artichokes, which were fantastic.  The wine was very good, and dessert was excellent, Maple Panna Cotta and Sticky Toffee Pudding.  All in all an excellent dining experience.","0","0","0"
"ndqc1YQPz3kTYbJIFORrdw","a39kizwaoThU6uLIv_Ke2g","mr4FiPaXTWlJ3qGzp4-7Yg","5","2015-06-17","This hidden gem is wonderfully delicious. Ordered from appetizers to entré. Everything is great. Great service, great food, great environment. Can't complain about a thing here. Even their bathrooms are sparkly clean. Heard They're moving to another location soon or renovating. Better call ahead and ask. Duck confit and their pasta in beurre sauce is mind blowing. Worth a try If you're in the area. Something different for date night.","0","0","0"
"K2BYOl6veq4_aykdrDqSYw","J3ucveGKKJDvtuCNnb_x0g","mr4FiPaXTWlJ3qGzp4-7Yg","4","2012-07-08","We were back here this evening.  Delish!  I ordered the beef tartare - it was pretty tasty, large enough to share as beef tartare is both an acquired taste and fairly rich on it's own.  My main was the leg of lamb, it was a little well done for my liking, but the flavour was quite nice - the morel mushrooms were loaded with a burst of buttery flavour.    My bf started with scallops, they were quite large for scallops, and quite nice, and had a white fish, not trout, maybe halibut, that was also quite delish.  I love the decor, and upon reading other reviews am super sad that I missed out on a group on!  It was wonderful anyway, and I think a great place to dine.    We went for an early seating (a bit before 6), and I'm happy to report, that next time, I'll either go for another early seating or something later (after 9 in the evening), as it can get quite loud, and that makes it hard to hear your dining companion!","1","0","1"
"mP2j4QGj72q5VM-teKKcgg","dvr-iz4B9eNzDZ-uvjvHPQ","mr4FiPaXTWlJ3qGzp4-7Yg","5","2014-05-21","Love this restaurant!!! Awesome brunch, $10 for anything on the menu. My hubby doesn't get super full off of the stuff, but I'm good with the amount. Awesome decor too!!","0","0","0"
"WaS0TdcqyAN-T4C_N0X9RQ","L3X_u_PWEglem1ETrPMjpg","mr4FiPaXTWlJ3qGzp4-7Yg","4","2014-06-01","We went here for Mother's Day brunch.  I had a very good egg omelette with guacamole and my wife had the French toast. Very nice intimate setting and the menu has very nice choices.  We got our son a fresh berry yogurt which I ended up eating most of it because it was so good. My son was still quite happy regardless. We will definitely be back to claim our check in deal but that is not what would bring us back. The exciting dinner menu is why we will be back soon.","0","0","0"
"vv4S6OxIfBGbLTu_qxjMVA","ncULBoGp-kRF3zExhbdDfw","mr4FiPaXTWlJ3qGzp4-7Yg","5","2014-01-15","We had a great time. Dinner for 4 - with a healthy amount of food (or unhealthy - depends on how you look at it).  The polenta had their ""reindeer sauce"" which consisted of venison, spices, and berries. Delicious.   Oysters were tasty, and the braised pork was unbelievably good. No idea what they used for aromatics - but there was a hint of fennel that was incredible.   $400 for 4 people and drinks. Not a value dinner, but enjoyable, and guarantees my return.   Oh. Peanut Butter Panna Cotta. Order it and thank me later. Servers were hilarious, attentive, and accommodating. I just can't see anything wrong with this place.","0","0","0"
"0IeuJHDMwJxHPMMs-Bt0BA","LRKmxCcf6ZkxyujPdmp5zQ","mr4FiPaXTWlJ3qGzp4-7Yg","5","2014-12-28","I left Table 17 as pleased as could be last weekend- indulging in the very reasonably priced Sunday night table d'hôte we enjoyed the scallops, salted cod, polenta, boar sausage, panna cotta and gingerbread cookies with eggnog (!) We were particularly wowed by the boar but the entire meal was fabulous.  As a big bonus the place is BYOB with no corkage fees for one or two bottles.  A couple other reviewers noted a lack of attentiveness on the part of the servers- I would contend that our experience was the complete opposite of this. The server was charming, present and exceedingly helpful. Maybe this can be racked up to visiting on an early December Sunday evening? In any case, it was exactly what I was hoping for and more.","0","0","0"
"8pDkQMl1UYO7goTuKHDaNw","2VKVhy1SwaixHCeiWglLUQ","mr4FiPaXTWlJ3qGzp4-7Yg","2","2011-02-04","I wish I could share Avitania B.'s Groupon enthusiasm because I found this place a big let down. I too had a $50 Groupon here and was really excited to give it a try.   At first I was concerned that this place may be too fancy and romantic for a casual dinner with a friend, but the other patrons made that problem go away fast! Picture It's 9pm and you are trying to enjoy your meal next to four tables of three super loud middle-aged women who are all gossipping and complaining about their ""first-world problems"": She only got a 1.5 karat ring... I hate it when my maid doesn't iron the cuff on my pants... blah blah blah. I honestly wanted to tell them to all shut up. This is by no means the restaurant's fault but killed the ambiance for sure.  The food itself was good but the portions are quite small. I also found the menu selection to be minimal with only 6 entrees to choose from including a super tasty but super small bowl of pasta with wild mushrooms for $18.  I found the service friendly but very slow and inattentive. At times I felt as though I might need a bell to get the waiter's attention.","3","3","0"
